isogroup30128	sp|Q9P241|AT10D_HUMAN	6e-41
isogroup96201	sp|Q92626|PXDN_HUMAN	3e-37
isogroup38678	sp|Q962T1|RL32_SPOFR	7e-56
isogroup9594	sp|Q8BYH7|TBC17_MOUSE	3e-149
isogroup72445	sp|Q96L73|NSD1_HUMAN	1e-22
isogroup71891	sp|P62845|RS15_RAT	5e-15
isogroup129918	sp|Q8K010|OPLA_MOUSE	4e-53
isogroup65438	sp|Q9Y673|ALG5_HUMAN	8e-92
isogroup29865	sp|Q8N9L9|ACOT4_HUMAN	4e-09
isogroup40778	sp|P50211|ISL1_CHICK	3e-128
isogroup90800	sp|P22757|HE_PARLI	2e-21
isogroup55616	sp|P47990|XDH_CHICK	2e-26
isogroup54934	sp|Q9WVS7|MP2K5_MOUSE	3e-118
isogroup62376	sp|Q8K2Q0|COMD9_MOUSE	4e-125
isogroup43545	sp|Q9D0B5|TSTD3_MOUSE	3e-27
isogroup122462	sp|Q8CIA9|MF14B_MOUSE	2e-82
isogroup44873	sp|Q7T2Z5|UNC5C_CHICK	1e-05
isogroup72246	sp|P48553|TPC10_HUMAN	4e-21
isogroup60916	sp|Q96PY6|NEK1_HUMAN	2e-14
isogroup84864	sp|A7MBI0|PACN1_BOVIN	1e-25
isogroup94682	sp|Q62018|CTR9_MOUSE	2e-63
isogroup43502	sp|Q5SPB1|S38A2_DANRE	1e-22
isogroup63422	sp|Q9ULG1|INO80_HUMAN	9e-13
isogroup18594	sp|Q28CY9|XPR1_XENTR	2e-66
isogroup44479	sp|P81128|RHG35_RAT	2e-34
isogroup8811	sp|Q174D3|MED19_AEDAE	2e-23
isogroup45771	sp|O93274|FZD8_XENLA	3e-07
isogroup4393	sp|P56693|SOX10_HUMAN	3e-75
isogroup31345	sp|Q49AM3|TTC31_HUMAN	3e-22
isogroup73121	sp|D3ZA12|CHD6_RAT	2e-38
isogroup46171	sp|Q95M12|LGMN_BOVIN	1e-140
isogroup105612	sp|Q9W6I0|UQCC1_XENLA	4e-13
isogroup108274	sp|A9LMC0|DPF3_DANRE	5e-61
isogroup64064	sp|Q8BWD8|CDK19_MOUSE	9e-52
isogroup55955	sp|Q96MT7|CFA44_HUMAN	4e-06
isogroup62675	sp|A2AJ88|PLPL7_MOUSE	2e-19
isogroup115136	sp|O35943|FRDA_MOUSE	3e-42
isogroup134251	sp|Q9H8V3|ECT2_HUMAN	9e-25
isogroup104725	sp|A7SFP1|SHOC2_NEMVE	2e-55
isogroup119851	sp|A2SXS5|MEN1_CANLF	5e-11
isogroup41206	sp|Q08BW0|OTU5A_DANRE	6e-106
isogroup44647	sp|P15364|AMAL_DROME	3e-08
isogroup30477	sp|Q6TEP1|F91A1_DANRE	2e-87
isogroup40647	sp|O08899|RGS4_MOUSE	7e-112
isogroup62657	sp|Q80Y81|RNZ2_MOUSE	2e-118
isogroup34175	sp|Q9NWT6|HIF1N_HUMAN	7e-40
isogroup38261	sp|P50429|ARSB_MOUSE	1e-81
isogroup110620	sp|Q9R1K7|TBD_MOUSE	1e-99
isogroup63052	sp|Q3SXD3|HDDC2_MOUSE	3e-135
isogroup143415	sp|Q3UYK3|TBCD9_MOUSE	3e-28
isogroup28255	sp|P11029|ACAC_CHICK	1e-167
isogroup90575	sp|Q9CR98|F136A_MOUSE	7e-09
isogroup93489	sp|Q91WE2|F192A_MOUSE	2e-20
isogroup55589	sp|F1LSG8|VPS50_RAT	1e-31
isogroup116349	sp|Q810B6|ANFY1_MOUSE	3e-17
isogroup55772	sp|Q9NZJ4|SACS_HUMAN	4e-12
isogroup25658	sp|Q9D0L7|ARM10_MOUSE	1e-178
isogroup75600	sp|Q2PQH8|GDE_CANLF	1e-58
isogroup45123	sp|Q9CPY6|GID4_MOUSE	2e-110
isogroup57182	sp|A7RZW4|DPP3_NEMVE	8e-54
isogroup9352	sp|Q8NEE6|FXL13_HUMAN	9e-75
isogroup38404	sp|Q5RBL9|RTN3_PONAB	1e-123
isogroup48309	sp|Q64731|FOXL1_MOUSE	5e-28
isogroup25359	sp|Q86GV3|GCY28_CAEEL	5e-16
isogroup156719	sp|Q8NEV4|MYO3A_HUMAN	9e-30
isogroup101870	sp|Q8VI02|PP4R1_RAT	1e-33
isogroup53158	sp|Q8VIK5|PEAR1_MOUSE	9e-09
isogroup38725	sp|P98153|IDD_HUMAN	1e-05
isogroup74200	sp|Q6DBN1|Y4845_ARATH	9e-05
isogroup58050	sp|Q8VDX6|TMEM5_MOUSE	4e-89
isogroup9188	sp|Q68F68|TOR2A_XENLA	4e-11
isogroup48363	sp|Q5NVI9|DNJA1_PONAB	3e-64
isogroup16185	sp|Q7ZVE6|KDEL1_DANRE	1e-51
isogroup59302	sp|A6QP15|HOT_BOVIN	1e-27
isogroup151400	sp|B2RR83|YTDC2_MOUSE	7e-47
isogroup17068	sp|Q9I9K7|TBX20_DANRE	3e-52
isogroup69719	sp|Q76KB2|H6ST1_CHICK	1e-39
isogroup68020	sp|Q8VHE6|DYH5_MOUSE	1e-11
isogroup101927	sp|P0DM40|FR1L5_MOUSE	5e-12
isogroup60546	sp|Q921G7|ETFD_MOUSE	3e-93
isogroup129961	sp|Q9Z2I8|SUCB2_MOUSE	3e-46
isogroup72175	sp|Q9EPN1|NBEA_MOUSE	7e-33
isogroup65687	sp|Q6ZWR6|SYNE1_MOUSE	7e-05
isogroup46237	sp|Q8IS64|ECE_LOCMI	4e-128
isogroup100136	sp|Q8BH04|PCKGM_MOUSE	3e-115
isogroup159568	sp|Q32M45|ANO4_HUMAN	5e-54
isogroup60874	sp|Q9VP22|CDK12_DROME	6e-28
isogroup61434	sp|Q6ZTR5|CFA47_HUMAN	1e-20
isogroup44933	sp|A2VE79|NUDT3_BOVIN	3e-36
isogroup62019	sp|Q6ZTU2|E400N_HUMAN	2e-06
isogroup51908	sp|Q8HYN7|KCIP4_MACFA	4e-180
isogroup83860	sp|Q8VBV3|EXOS2_MOUSE	8e-117
isogroup45279	sp|Q6ZNA5|FRRS1_HUMAN	7e-38
isogroup45356	sp|P81439|EQST_ACTEQ	4e-31
isogroup41512	sp|Q9VKJ9|C2D1_DROME	5e-80
isogroup53909	sp|Q7TQA3|RDHE2_MOUSE	5e-54
isogroup42201	sp|Q5RBR7|LYPA1_PONAB	1e-63
isogroup48311	sp|Q2EG98|PK1L3_MOUSE	1e-13
isogroup43023	sp|Q9CR48|DRAM2_MOUSE	3e-37
isogroup60964	sp|P74334|ACOX_SYNY3	4e-17
isogroup141792	sp|Q9QZ05|E2AK4_MOUSE	3e-07
isogroup35933	sp|Q5RBF1|SIR2_PONAB	6e-21
isogroup93320	sp|P69744|TRPV5_MOUSE	3e-06
isogroup57799	sp|Q68G31|PBLD_RAT	4e-15
isogroup89589	sp|Q32KS0|TBCE_BOVIN	1e-17
isogroup54484	sp|Q8WTS1|ABHD5_HUMAN	3e-125
isogroup138437	sp|Q15751|HERC1_HUMAN	1e-10
isogroup43122	sp|O75319|DUS11_HUMAN	5e-47
isogroup41442	sp|P19059|DMPC_PSEUF	2e-141
isogroup64812	sp|Q7Z5J8|ANKAR_HUMAN	9e-11
isogroup10921	sp|Q3T1J1|IF5A1_RAT	1e-66
isogroup68745	sp|P70398|USP9X_MOUSE	2e-63
isogroup65163	sp|Q8VIJ8|NPRL3_MOUSE	1e-26
isogroup88013	sp|Q6DIJ5|HM20A_XENTR	7e-21
isogroup34485	sp|Q5YLG1|GUNA_BACPU	1e-106
isogroup91262	sp|Q9QZB9|DCTN5_MOUSE	7e-39
isogroup50484	sp|Q9FNU2|AB25B_ORYSJ	7e-26
isogroup70308	sp|O74476|IMB3_SCHPO	3e-42
isogroup39697	sp|Q501I9|DIRC2_XENTR	2e-37
isogroup77436	sp|Q27084|TAL2_TACTR	1e-11
isogroup95185	sp|Q99758|ABCA3_HUMAN	3e-08
isogroup61383	sp|Q9DBT3|CCD97_MOUSE	5e-78
isogroup45477	sp|Q13009|TIAM1_HUMAN	2e-145
isogroup116527	sp|O95620|DUS4L_HUMAN	5e-27
isogroup8892	sp|Q9CZL5|PHS2_MOUSE	8e-41
isogroup27767	sp|A7RHB3|SPT45_NEMVE	8e-28
isogroup40967	sp|Q29503|UB2R2_RABIT	1e-105
isogroup131606	sp|Q80UM7|MOGS_MOUSE	5e-48
isogroup54121	sp|Q63862|MYH11_RAT	1e-73
isogroup10776	sp|Q8VDW4|UBE2W_MOUSE	5e-102
isogroup92003	sp|O08586|PTEN_MOUSE	3e-07
isogroup36275	sp|Q2KMM2|TPPC1_RAT	4e-66
isogroup59178	sp|Q6PFP6|NDOR1_DANRE	2e-37
isogroup27749	sp|Q02932|KA120_YEAST	6e-36
isogroup13671	sp|Q4V7W5|PHC2_XENLA	3e-134
isogroup46115	sp|O57382|TLL2_XENLA	3e-30
isogroup55539	sp|O60381|HBP1_HUMAN	3e-49
isogroup10661	sp|Q802F3|SEP15_DANRE	9e-28
isogroup117524	sp|Q92878|RAD50_HUMAN	3e-09
isogroup42615	sp|Q3T0C9|SYJ2B_BOVIN	8e-17
isogroup149144	sp|Q9IA76|RL31_PAROL	2e-53
isogroup14057	sp|Q8R3D1|TBC13_MOUSE	4e-80
isogroup51533	sp|Q8IX29|FBX16_HUMAN	4e-26
isogroup21319	sp|Q91XV4|DCXR_MESAU	1e-64
isogroup37364	sp|Q9NU19|TB22B_HUMAN	2e-58
isogroup46559	sp|Q91VK4|ITM2C_MOUSE	3e-144
isogroup13975	sp|Q9SF09|ANT1_ARATH	7e-19
isogroup24514	sp|A0MTA1|APEX1_DANRE	3e-80
isogroup100498	sp|Q810B6|ANFY1_MOUSE	4e-111
isogroup135771	sp|Q9PT84|KCNH6_CHICK	5e-29
isogroup35745	sp|O43399|TPD54_HUMAN	1e-21
isogroup6747	sp|Q9D2J7|ANKE1_MOUSE	3e-86
isogroup92204	sp|Q99LH9|3BP5L_MOUSE	6e-17
isogroup133491	sp|Q8IZD9|DOCK3_HUMAN	6e-08
isogroup31630	sp|Q96KE9|BTBD6_HUMAN	5e-21
isogroup43020	sp|Q61555|FBN2_MOUSE	2e-19
isogroup152092	sp|Q8VCW8|ACSF2_MOUSE	3e-45
isogroup16532	sp|Q9SZJ2|GRDP2_ARATH	8e-23
isogroup58469	sp|Q2UPZ7|DNPEP_ASPOR	3e-163
isogroup19725	sp|Q6DG03|DMTF1_DANRE	3e-33
isogroup2728	sp|P46783|RS10_HUMAN	2e-48
isogroup59671	sp|Q92973|TNPO1_HUMAN	2e-58
isogroup75397	sp|Q5RIW8|MED23_DANRE	1e-72
isogroup157110	sp|A7RFA1|PTER_NEMVE	9e-24
isogroup69213	sp|Q9WV89|STXB4_MOUSE	1e-11
isogroup80214	sp|Q13888|TF2H2_HUMAN	1e-35
isogroup13588	sp|Q8MSU4|SYMPK_DROME	7e-106
isogroup15486	sp|Q6PB44|PTN23_MOUSE	1e-18
isogroup41475	sp|P68266|GLTP_PIG	5e-47
isogroup1209	sp|Q92076|DPOG1_CHICK	3e-38
isogroup104960	sp|Q8TDM0|BCAS4_HUMAN	1e-16
isogroup116263	sp|Q5THJ4|VP13D_HUMAN	3e-17
isogroup73928	sp|Q9Z1T1|AP3B1_MOUSE	3e-52
isogroup66518	sp|A7S2N8|UFL1_NEMVE	1e-34
isogroup116572	sp|Q17R00|EMX2_BOVIN	3e-55
isogroup46647	sp|Q5NCY0|KDM6B_MOUSE	4e-166
isogroup68773	sp|Q8UWJ4|DLLD_DANRE	3e-30
isogroup92606	sp|P97363|SPTC2_MOUSE	6e-61
isogroup94139	sp|Q9Z1L0|PK3CB_RAT	2e-10
isogroup34932	sp|P11021|GRP78_HUMAN	2e-69
isogroup27264	sp|Q9Y4F4|CREC1_HUMAN	1e-09
isogroup13020	sp|Q91WV0|NC2B_MOUSE	4e-71
isogroup49162	sp|Q9NAH6|KS6B_CAEEL	2e-64
isogroup100983	sp|Q3SZJ0|ARLY_BOVIN	8e-178
isogroup45381	sp|Q9VHR8|DPP3_DROME	5e-168
isogroup50468	sp|Q8K194|SNR27_MOUSE	2e-29
isogroup74804	sp|Q7Z3V4|UBE3B_HUMAN	2e-21
isogroup20347	sp|Q80U35|ARHGH_MOUSE	6e-30
isogroup28269	sp|O13356|CHS1_CRYNH	3e-17
isogroup85284	sp|P63076|FGF17_RAT	3e-13
isogroup66170	sp|Q96MX6|WDR92_HUMAN	4e-14
isogroup122839	sp|B0DOB4|NPHP4_XENLA	6e-29
isogroup89979	sp|Q8BZ36|RINT1_MOUSE	1e-23
isogroup19488	sp|Q5R5L3|DJC10_PONAB	5e-24
isogroup34352	sp|Q9VUV9|U520_DROME	2e-52
isogroup35127	sp|P86881|NGB_DISMA	1e-16
isogroup8680	sp|Q8IXQ6|PARP9_HUMAN	2e-24
isogroup117368	sp|P25322|CCND1_MOUSE	2e-60
isogroup149372	sp|Q9Y399|RT02_HUMAN	2e-26
isogroup139030	sp|Q9Y4D8|HECD4_HUMAN	4e-09
isogroup31486	sp|Q14162|SREC_HUMAN	1e-06
isogroup38483	sp|A4IGL7|PXDN_XENTR	7e-07
isogroup56093	sp|Q5TAQ9|DCAF8_HUMAN	1e-32
isogroup69835	sp|Q96P47|AGAP3_HUMAN	3e-65
isogroup98204	sp|Q6IN85|P4R3A_HUMAN	6e-64
isogroup88455	sp|Q5EE05|ABHD5_PIG	2e-27
isogroup86660	sp|Q8K430|KLH17_RAT	2e-51
isogroup46120	sp|Q9UGM3|DMBT1_HUMAN	7e-41
isogroup84627	sp|Q9H172|ABCG4_HUMAN	1e-150
isogroup40496	sp|P25455|PIP1_DROME	1e-112
isogroup47410	sp|Q5R6X7|CBX3_PONAB	3e-79
isogroup85111	sp|O70230|ZN143_MOUSE	1e-61
isogroup87136	sp|Q9QUR6|PPCE_MOUSE	3e-68
isogroup45002	sp|P49695|PKWA_THECU	9e-25
isogroup92617	sp|Q6PDE8|MF13A_MOUSE	6e-56
isogroup113432	sp|Q3UMB9|WASC4_MOUSE	5e-67
isogroup87180	sp|P61460|DEPD5_MOUSE	3e-25
isogroup89261	sp|G5E8P0|GCP6_MOUSE	2e-81
isogroup145291	sp|Q8VEJ1|GPN2_MOUSE	6e-21
isogroup28186	sp|P41137|ID2_RAT	3e-14
isogroup6944	sp|Q12965|MYO1E_HUMAN	3e-35
isogroup39326	sp|Q28F67|AATM_XENTR	5e-89
isogroup129382	sp|Q8CI95|OSB11_MOUSE	7e-16
isogroup42594	sp|P62828|RAN_RAT	1e-142
isogroup27569	sp|Q9P2N4|ATS9_HUMAN	3e-25
isogroup151752	sp|P20483|MPIP_DROME	5e-22
isogroup27489	sp|Q8BSQ9|PB1_MOUSE	2e-15
isogroup5730	sp|P41234|ABCA2_MOUSE	5e-27
isogroup115407	sp|Q4U2R1|HERC2_MOUSE	1e-08
isogroup135793	sp|O43707|ACTN4_HUMAN	7e-29
isogroup29203	sp|Q8CDU4|FXL13_MOUSE	9e-07
isogroup69957	sp|Q9U3I4|EMRE_CAEEL	1e-05
isogroup33622	sp|E2QSX5|IFT43_CANLF	9e-43
isogroup6465	sp|Q6TCG8|PAQR3_MOUSE	1e-67
isogroup46214	sp|P70549|NAC3_RAT	9e-138
isogroup42738	sp|O88696|CLPP_MOUSE	7e-102
isogroup9840	sp|A2ALK8|PTN3_MOUSE	2e-05
isogroup24536	sp|Q16829|DUS7_HUMAN	2e-52
isogroup42819	sp|Q01085|TIAR_HUMAN	2e-71
isogroup130721	sp|O60832|DKC1_HUMAN	2e-59
isogroup23917	sp|Q9VKJ9|C2D1_DROME	7e-10
isogroup42213	sp|Q5ZK84|AK1A1_CHICK	9e-124
isogroup40506	sp|C0HAC0|FBXL5_SALSA	8e-32
isogroup62022	sp|O88822|SC5D_MOUSE	8e-129
isogroup30045	sp|Q6DGQ0|SPT4H_DANRE	2e-51
isogroup39967	sp|Q33E94|RFX4_HUMAN	8e-127
isogroup43997	sp|Q4WVW4|VAC8_ASPFU	6e-17
isogroup35830	sp|P54611|VATE_DROME	6e-86
isogroup58617	sp|Q14839|CHD4_HUMAN	2e-122
isogroup29244	sp|A0A0G2JZ79|SIR1_RAT	2e-119
isogroup40156	sp|P25291|GP2_CANLF	4e-18
isogroup14115	sp|Q66L42|M3K10_MOUSE	6e-77
isogroup44335	sp|P32242|OTX1_HUMAN	7e-36
isogroup101628	sp|Q7XJ96|GAS8_CHLRE	3e-114
isogroup16015	sp|Q9H0A0|NAT10_HUMAN	1e-19
isogroup69160	sp|Q8VCD5|MED17_MOUSE	1e-74
isogroup46747	sp|Q9YHD3|BAG6A_XENLA	6e-34
isogroup53169	sp|P15129|CP4B1_RAT	1e-86
isogroup51666	sp|P07338|CTRB1_RAT	2e-26
isogroup112821	sp|Q32PY6|HENMT_RAT	3e-19
isogroup25664	sp|Q9DGE0|MP2K6_DANRE	6e-115
isogroup28336	sp|Q4LDE5|SVEP1_HUMAN	1e-07
isogroup30497	sp|Q1L8G6|AKIB1_DANRE	3e-62
isogroup24953	sp|Q498K9|L14BB_XENLA	1e-33
isogroup29372	sp|Q8HXX1|MUTA_MACFA	5e-144
isogroup36489	sp|Q8SQ80|COX7C_PAPHA	4e-12
isogroup20037	sp|Q09453|GLRB4_CAEEL	5e-08
isogroup60351	sp|Q5I043|UBP28_MOUSE	3e-17
isogroup53489	sp|Q28653|2A5D_RABIT	2e-54
isogroup15736	sp|Q9Y672|ALG6_HUMAN	1e-99
isogroup27166	sp|Q8BKX6|SMG1_MOUSE	5e-38
isogroup6452	sp|Q07832|PLK1_MOUSE	4e-97
isogroup6688	sp|Q96JN8|NEUL4_HUMAN	5e-16
isogroup136927	sp|Q9WUU9|GANP_MOUSE	1e-96
isogroup60212	sp|A3KPN8|TTC38_DANRE	3e-18
isogroup105600	sp|Q9NR64|KLHL1_HUMAN	1e-16
isogroup70333	sp|Q8IVV2|LOXH1_HUMAN	4e-23
isogroup71339	sp|Q99LL5|PWP1_MOUSE	3e-77
isogroup68729	sp|Q8CHR6|DPYD_MOUSE	3e-34
isogroup148845	sp|Q155U0|VPS51_DANRE	1e-21
isogroup30492	sp|Q96EV2|RBM33_HUMAN	5e-08
isogroup94510	sp|Q9DCD0|6PGD_MOUSE	5e-127
isogroup72598	sp|Q8IZQ1|WDFY3_HUMAN	9e-42
isogroup93335	sp|Q99LZ3|SLD5_MOUSE	1e-37
isogroup140248	sp|Q9NUW8|TYDP1_HUMAN	4e-14
isogroup18349	sp|Q8BV79|TRNK1_MOUSE	6e-74
isogroup101213	sp|Q96GE4|CEP95_HUMAN	7e-07
isogroup45986	sp|Q15723|ELF2_HUMAN	1e-31
isogroup53080	sp|Q9H845|ACAD9_HUMAN	4e-34
isogroup139965	sp|Q9DBY8|NVL_MOUSE	2e-60
isogroup58971	sp|Q502W6|VWA3B_HUMAN	4e-28
isogroup8357	sp|Q6PF54|C2D1B_XENLA	2e-18
isogroup57281	sp|O76997|TRK1_LYMST	7e-14
isogroup95860	sp|Q9Y4A5|TRRAP_HUMAN	7e-38
isogroup41575	sp|P50136|ODBA_MOUSE	3e-59
isogroup72871	sp|P17885|BIMA_EMENI	3e-53
isogroup90934	sp|Q3TCN2|PLBL2_MOUSE	7e-148
isogroup44774	sp|Q26636|CATL_SARPE	5e-130
isogroup27590	sp|Q28CH8|YIPF6_XENTR	3e-81
isogroup75129	sp|Q96J01|THOC3_HUMAN	2e-90
isogroup46042	sp|Q99758|ABCA3_HUMAN	9e-137
isogroup80980	sp|Q8BFX3|KCTD3_MOUSE	1e-48
isogroup143132	sp|P72849|HO1_SYNY3	2e-25
isogroup137524	sp|O42401|MATN3_CHICK	8e-10
isogroup75518	sp|Q7Z443|PK1L3_HUMAN	5e-18
isogroup61398	sp|O55242|SGMR1_MOUSE	1e-95
isogroup77147	sp|Q9Y6B7|AP4B1_HUMAN	5e-163
isogroup86134	sp|P40240|CD9_MOUSE	9e-29
isogroup18552	sp|A2VDD2|TC1DB_XENLA	1e-19
isogroup42324	sp|Q7ZUL9|MGRN1_DANRE	7e-173
isogroup32274	sp|A0JN61|RPC9_BOVIN	1e-30
isogroup33670	sp|Q94C11|SUGP1_ARATH	3e-18
isogroup24013	sp|Q63829|COMD3_MOUSE	8e-132
isogroup67808	sp|Q4LDE5|SVEP1_HUMAN	2e-39
isogroup42319	sp|Q8BRE0|RD3_MOUSE	1e-17
isogroup8384	sp|P16241|CF1A_DROME	4e-28
isogroup157908	sp|P42577|FRIS_LYMST	1e-31
isogroup52753	sp|Q9IAL7|NCKX2_CHICK	9e-142
isogroup94634	sp|Q6IPT4|NB5R5_HUMAN	1e-06
isogroup149164	sp|Q8CIW5|PEO1_MOUSE	3e-55
isogroup34520	sp|Q8R100|FA26E_MOUSE	3e-06
isogroup17310	sp|Q6NYU2|HELZ_DANRE	2e-35
isogroup6410	sp|Q8VC70|RBMS2_MOUSE	1e-67
isogroup1398	sp|P58912|TX60B_PHYSE	6e-27
isogroup40825	sp|Q5ZLF0|F10A1_CHICK	9e-14
isogroup75983	sp|Q6PDN3|MYLK_MOUSE	8e-11
isogroup103567	sp|Q15878|CAC1E_HUMAN	4e-68
isogroup42954	sp|P24347|MMP11_HUMAN	5e-13
isogroup65515	sp|Q62824|EXOC4_RAT	6e-13
isogroup57312	sp|Q5XI53|CACL1_RAT	2e-152
isogroup52431	sp|P27085|RS26_OCTVU	1e-44
isogroup26706	sp|Q9JLC8|SACS_MOUSE	2e-13
isogroup155800	sp|Q91ZT5|FGD4_MOUSE	2e-78
isogroup70992	sp|Q9CQN1|TRAP1_MOUSE	2e-34
isogroup117850	sp|Q9R0M8|S35A2_MOUSE	7e-86
isogroup24034	sp|P83941|ELOC_RAT	6e-72
isogroup71764	sp|Q80TJ1|CAPS1_MOUSE	5e-38
isogroup86363	sp|Q75PQ8|ORC2_RAT	4e-174
isogroup18886	sp|Q86VH2|KIF27_HUMAN	4e-37
isogroup49227	sp|Q5ZMM5|ZN706_CHICK	1e-13
isogroup30854	sp|Q9NZJ4|SACS_HUMAN	5e-11
isogroup37332	sp|P18460|FGFR3_CHICK	2e-56
isogroup74736	sp|P98158|LRP2_RAT	5e-19
isogroup39458	sp|Q6DRH5|NOP10_DANRE	1e-26
isogroup61226	sp|Q5TZ51|MPV17_DANRE	7e-23
isogroup22189	sp|Q05030|PGFRB_RAT	9e-20
isogroup49384	sp|Q80WW9|DDRGK_MOUSE	9e-72
isogroup39955	sp|Q9SLG9|PI5K5_ARATH	4e-12
isogroup19042	sp|P74334|ACOX_SYNY3	6e-14
isogroup62931	sp|Q76KP1|B4GN4_HUMAN	2e-59
isogroup51058	sp|Q5PPX7|COQ9B_XENLA	5e-64
isogroup34348	sp|Q5QNQ6|OSBP2_MOUSE	2e-152
isogroup56804	sp|A4D0V7|CPED1_HUMAN	3e-53
isogroup63429	sp|A4IFK2|S35E3_BOVIN	2e-26
isogroup53876	sp|P63245|RACK1_RAT	2e-54
isogroup2362	sp|Q8QFV0|KCNT1_CHICK	2e-22
isogroup15883	sp|Q7ZV50|MAGT1_DANRE	2e-38
isogroup113313	sp|P42128|FOXK1_MOUSE	3e-82
isogroup50354	sp|Q9CQB5|CISD2_MOUSE	3e-73
isogroup62235	sp|P97496|SMRC1_MOUSE	2e-151
isogroup11591	sp|Q9NX46|ARHL2_HUMAN	2e-66
isogroup128378	sp|Q64163|TFDP2_MOUSE	7e-87
isogroup4914	sp|P20749|BCL3_HUMAN	1e-46
isogroup46857	sp|P00416|COX3_MOUSE	2e-142
isogroup35164	sp|Q6P301|YIF1B_XENTR	2e-57
isogroup36519	sp|Q91XQ0|DYH8_MOUSE	3e-79
isogroup57587	sp|Q6AYU1|MO4L1_RAT	2e-30
isogroup104702	sp|Q62077|PLCG1_MOUSE	2e-47
isogroup61770	sp|Q32LU1|MIRO2_DANRE	3e-73
isogroup118041	sp|Q92696|PGTA_HUMAN	3e-30
isogroup67147	sp|Q27433|MEC2_CAEEL	5e-37
isogroup79720	sp|O93479|ORC4_XENLA	2e-33
isogroup19360	sp|Q80UK8|INT2_MOUSE	1e-68
isogroup51231	sp|O60100|IMB4_SCHPO	1e-44
isogroup78300	sp|P42859|HD_MOUSE	5e-18
isogroup50852	sp|O35904|PK3CD_MOUSE	7e-158
isogroup89537	sp|Q9QXE7|TBL1X_MOUSE	6e-96
isogroup137165	sp|A5WV69|ACB5B_DANRE	4e-12
isogroup35766	sp|I7C6E8|C7A52_PANGI	2e-26
isogroup88501	sp|Q62083|PICK1_MOUSE	2e-32
isogroup26631	sp|Q5LJZ2|SET1_DROME	1e-25
isogroup22618	sp|Q6PEI7|PYRG1_DANRE	4e-143
isogroup96153	sp|Q90YQ0|RS24_ICTPU	8e-51
isogroup123000	sp|Q60649|CLPB_MOUSE	6e-21
isogroup57655	sp|P84039|ENPP5_RAT	1e-21
isogroup155403	sp|Q26481|RL5_STYCL	1e-50
isogroup3397	sp|Q9NW61|PKHJ1_HUMAN	3e-07
isogroup84361	sp|Q14571|ITPR2_HUMAN	1e-10
isogroup140067	sp|Q10569|CPSF1_BOVIN	1e-30
isogroup50957	sp|P27694|RFA1_HUMAN	2e-44
isogroup119450	sp|P30714|AT1A1_RHIMB	4e-51
isogroup86014	sp|Q767K6|DHX16_PIG	7e-12
isogroup92487	sp|Q99L13|3HIDH_MOUSE	7e-30
isogroup14760	sp|O96019|ACL6A_HUMAN	8e-81
isogroup42062	sp|O77475|CPESY_DROME	2e-31
isogroup132193	sp|Q9DE46|DPOLA_XENLA	4e-33
isogroup54955	sp|Q8LRK8|HDA18_ARATH	4e-24
isogroup121493	sp|Q803C1|RNF8_DANRE	7e-07
isogroup46425	sp|Q5T4S7|UBR4_HUMAN	4e-05
isogroup15571	sp|D4ACN8|PLRKT_RAT	2e-24
isogroup18731	sp|P40201|CHD1_MOUSE	5e-41
isogroup65656	sp|Q92048|WNT2_DANRE	7e-58
isogroup27366	sp|Q7TN88|PK1L2_MOUSE	2e-29
isogroup30285	sp|P40954|CHI3_CANAL	1e-31
isogroup139647	sp|Q10836|TRHDE_RAT	2e-100
isogroup65690	sp|P33121|ACSL1_HUMAN	3e-23
isogroup136516	sp|Q91YP2|NEUL_MOUSE	1e-55
isogroup143937	sp|P70541|EI2BG_RAT	1e-16
isogroup8278	sp|Q8VE19|MIO_MOUSE	8e-44
isogroup23893	sp|Q8CFN2|CDC42_RAT	3e-131
isogroup82667	sp|Q9NYC9|DYH9_HUMAN	3e-18
isogroup52970	sp|Q9UMY4|SNX12_HUMAN	9e-86
isogroup74127	sp|Q5ZLW3|DYM_CHICK	4e-19
isogroup13629	sp|Q99KL7|RAB28_MOUSE	1e-133
isogroup58042	sp|Q9Y238|DLEC1_HUMAN	5e-33
isogroup92652	sp|Q9QUJ7|ACSL4_MOUSE	3e-129
isogroup126067	sp|Q14746|COG2_HUMAN	1e-22
isogroup145577	sp|Q9ES34|UBE3B_MOUSE	5e-16
isogroup105798	sp|Q3UH66|WNK2_MOUSE	1e-72
isogroup86380	sp|Q9WVS6|PRKN2_MOUSE	7e-36
isogroup30206	sp|P33727|ARSB_FELCA	8e-30
isogroup31416	sp|E9QAM5|HELZ2_MOUSE	2e-08
isogroup52497	sp|P11103|PARP1_MOUSE	4e-17
isogroup146270	sp|Q6IRU7|CEP78_MOUSE	7e-52
isogroup60678	sp|Q6ZMY6|WDR88_HUMAN	3e-13
isogroup109539	sp|Q9JIL5|TULP4_MOUSE	1e-75
isogroup55098	sp|Q5RDN9|YPEL2_PONAB	6e-38
isogroup26178	sp|Q8CHX6|MBTP2_MOUSE	5e-119
isogroup64418	sp|Q9NVM9|ASUN_HUMAN	1e-58
isogroup81072	sp|Q53FZ2|ACSM3_HUMAN	2e-90
isogroup50156	sp|A7RZW4|DPP3_NEMVE	6e-44
isogroup45340	sp|Q9H8Y8|GORS2_HUMAN	6e-103
